source,target,value
Anaiya,Nuhel,2
Anaiya,Beonin,6
Anaiya,Morvrin,6
Faolain,Edesina,8
Faolain,Nicola,8
Faolain,Emara,12
Edesina,Tabiya,10
Kiruna,Bera,6
Morvrin,Beonin,26
Morvrin,Machan,4
Arinvar,Machan,8
Arinvar,Nuhel,6
Nuhel,Agelmar,5
Dawn,Mangin,2
Dawn,Estean,3
Mangin,Estean,3
Mangin,Juranai,5
Mangin,Roidan,3
Mangin,Weiramon,8
Estean,Meresin,6
Estean,Melanril,11
Estean,Weiramon,5
Estean,Talmanes,6
Estean,Daerid,33
Estean,Nalesean,18
Meresin,Meilan,5
Meilan,Nalesean,6
Meilan,Simaan,5
Meilan,Pevin,10
Meilan,Reimon,4
Meilan,Torean,17
Meilan,Gueyam,6
Meilan,Aracome,23
Meilan,Selande,2
Meilan,Maringil,18
Jini,Morsa,5
Morsa,Jalindin,21
Morsa,Sarek,4
Jalindin,Sarek,6
Chin,Sillia,7
Chin,Kuan,3
Ragan,Masema,45
Ragan,Dark,5
Ragan,Ellizelle,11
Ragan,Uno,12
Ragan,Bartu,1
Ragan,Sakaru,6
Bartu,Masema,6
Bartu,Nengar,12
Masema,Aleshin,6
Masema,Johanin,11
Masema,Teresia,6
Masema,Alliandre,6
Johanin,Ellizelle,1
Ellizelle,Teresia,6
Teresia,Alliandre,11
Weiramon,Melanril,5
Juranai,Roidan,6
Roidan,Turol,6
Cail,Jol,18
Melanril,Daerid,8
Melanril,Nalesean,6
Daerid,Talmanes,24
Daerid,Nalesean,11
Daerid,Aracome,5
Talmanes,Nalesean,39
Nalesean,Maringil,3
Maringil,Aracome,5
Maringil,Dobraine,10
Simaan,Maraconn,18
Simaan,Aracome,5
Aracome,Gueyam,6
Aracome,Hearne,11
Aracome,Torean,12
Gueyam,Torean,11
Gueyam,Hearne,6
Somara,Lamelle,24
Lamelle,Pevin,5
Torean,Dobraine,6
Maraconn,Hearne,6
Dobraine,Selande,5
Nicola,Hyran,9
Nicola,Areina,52
Areina,Gwil,6
Jaril,Seve,18
Croi,Avar,6
Therva,Nisao,5
Nisao,Dagdara,17
Corin,Nela,6
