source,target,value
Birgitte,Paedrig,2
Birgitte,Juilin,11
Birgitte,Beslan,32
Birgitte,Tylin,31
Birgitte,Nalesean,59
Birgitte,Riselle,5
Birgitte,Spar,1
Birgitte,Reanne,40
Birgitte,Sareitha,4
Birgitte,Cedora,12
Birgitte,Derys,5
Birgitte,Gholam,5
Birgitte,Ispan,5
Birgitte,Renaile,2
Birgitte,Merilille,4
Birgitte,Lan,18
Merana,Cadsuane,167
Merana,Idrien,4
Merana,Rafela,58
Merana,Seonid,5
Merana,Daigian,14
Merana,Alind,6
Merana,Faeldrin,6
Merana,Harine,26
Nicola,Areina,149
Nicola,Tiana,9
Nicola,Nisao,8
Nicola,Lan,7
Nicola,Mandarb,4
Nicola,Myrelle,11
Nicola,Caraighan,6
Nicola,Avar,4
Tiana,Areina,3
Areina,Lan,8
Areina,Myrelle,4
Areina,Mandarb,18
Areina,Nisao,5
Juilin,Nalesean,6
Juilin,Vanin,28
Juilin,Harnan,11
Juilin,Gaidal,4
Juilin,Tylin,20
Juilin,Beslan,5
Juilin,Nerim,5
Juilin,Gorderan,5
Aeldene,Nisao,3
Myrelle,Guaire,5
Myrelle,Talmanes,4
Myrelle,Daishar,19
Myrelle,Nisao,99
Myrelle,Croi,6
Myrelle,Nuhel,3
Myrelle,Lan,36
Myrelle,Sarin,5
Takima,Varilin,6
Takima,Reanne,3
Daishar,Bela,5
Talmanes,Nerim,6
Nisao,Sarin,22
Nisao,Nuhel,4
Nisao,Lan,3
Nisao,Caraighan,6
Nisao,Mandarb,2
Croi,Nuhel,6
Lan,Mandarb,4
Lan,Elin,2
Lan,Calle,8
Lan,Nalesean,32
Lan,Tylin,5
Lan,Reanne,11
Lan,Beslan,14
Lan,Tamarla,5
Lan,Vanin,5
Lan,Renaile,2
Vandene,Merilille,48
Vandene,Careane,38
Vandene,Sareitha,19
Vandene,Kin,20
Vandene,Reanne,5
Vandene,Renaile,5
Nesta,Merilille,6
Nesta,Harine,3
Nesta,Derah,4
Abell,Nalesean,5
Nalesean,Wind,22
Nalesean,Setalle,4
Nalesean,Pips,3
Nalesean,Vanin,26
Nalesean,Caira,2
Nalesean,Harnan,12
Nalesean,Lopin,11
Nalesean,Nerim,16
Nalesean,Tylin,10
Nalesean,Beslan,127
Nalesean,Corevin,5
Nalesean,Gholam,3
Setalle,Reanne,28
Setalle,Kin,7
Pips,Tylin,1
Jen,Carin,4
Carin,Matilde,12
Carin,Laren,5
Matilde,Bren,6
Bren,Madic,6
Madic,Laren,6
Madic,Tylin,4
Laren,Merilille,6
Laren,Tylin,2
Sareitha,Merilille,30
Sareitha,Careane,30
Sareitha,Reanne,3
Merilille,Tylin,5
Merilille,Caira,2
Merilille,Careane,15
Merilille,Pol,17
Merilille,Kin,3
Merilille,Cedora,3
Merilille,Reanne,43
Merilille,Renaile,7
Tylin,Beslan,48
Tylin,Nevin,5
Tylin,Davindra,4
Tylin,Caira,5
Tylin,Harnan,7
Tylin,Olver,6
Tylin,Nerim,9
Tylin,Enid,6
Tylin,Reanne,11
Tylin,Tamarla,5
Tylin,Careane,5
Tylin,Renaile,16
Beslan,Riselle,3
Beslan,Reanne,15
Beslan,Vanin,17
Beslan,Harnan,4
Beslan,Morning,3
Beslan,Corevin,6
Beslan,Ieine,3
Corevin,Vanin,16
Corevin,Harnan,19
Vanin,Harnan,9
Vanin,Reanne,8
Vanin,Janira,5
Vanin,Tamarla,6
Vanin,Riselle,5
Harnan,Caira,6
Harnan,Loya,3
Harnan,Wat,6
Harnan,Tad,6
Harnan,Gorderan,6
Temaile,Ispan,11
Temaile,Falion,5
Ispan,Rianna,1
Ispan,Falion,38
Ispan,Liandrin,3
Ispan,Reanne,4
Falion,Callie,2
Arnin,Nad,10
Mandelain,Corehuin,5
Corehuin,Jair,6
Riallin,Cadsuane,16
Cadsuane,Faeldrin,3
Cadsuane,Daigian,28
Cadsuane,Corele,27
Cadsuane,Tomas,3
Cadsuane,Mordeth,5
Cadsuane,Roshan,8
Cadsuane,Niande,14
Cadsuane,Samitsu,92
Cadsuane,Padan,6
Cadsuane,Ander,7
Rafela,Faeldrin,6
Rafela,Shalon,6
Rafela,Harine,11
Masuri,Seonid,24
Masuri,Faeldrin,6
Daigian,Corele,23
Corele,Samitsu,28
Alind,Sevlana,6
Sevlana,Mabriam,6
Belinde,Alarys,6
Shivan,Calian,5
Calian,Paedrig,5
Nerim,Olver,6
Nerim,Lopin,3
Lini,Breane,27
Lini,Lamgwin,9
Lini,Martyn,4
Reanne,Berowin,43
Reanne,Master,4
Reanne,Sarainya,18
Reanne,Sumeko,4
Reanne,Solain,11
Reanne,Kin,32
Reanne,Cedora,12
Reanne,Alise,5
Reanne,Careane,5
Reanne,Tamarla,29
Reanne,Famelle,21
Berowin,Keraille,4
Berowin,Derys,6
Keraille,Master,5
Derys,Alise,6
Sumeko,Sibella,6
Sumeko,Famelle,6
Breane,Basel,5
Breane,Lamgwin,9
Lamgwin,Basel,16
Suroth,Alwhin,8
Jinjin,Almandaragal,6
Alwhin,Amathera,6
Jur,Fager,3
Alis,Loya,6
Careane,Pol,9
Josaine,Adelorna,20
Josaine,Farellien,5
Adelorna,Doraise,2
Doraise,Kiyoshi,12
Kiyoshi,Farellien,12
Harine,Shalon,27
Harine,Derah,11
Shalon,Derah,11
Shalon,Taval,5
Derah,Taval,9
Ines,Rovair,6
Roshan,Samitsu,6
Niande,Samitsu,35
Tamarla,Janira,14
Tamarla,Famelle,5
Lawtin,Belvyn,6
Gorderan,Metwyn,12
Dyrele,Darin,3
Dyrele,Hamal,5
Cairdin,Naeise,1
