source,target,value
Cenn,Corin,5
Cenn,Daise,38
Cenn,Dannil,3
Cenn,Jon,3
Cenn,Samel,6
Cenn,Tomas,5
Cenn,Raen,5
Wit,Daise,6
Wit,Jac,11
Wit,Tomas,2
Wit,Flann,6
Wit,Ewal,5
Wit,Elam,2
Daise,Pel,6
Daise,Dannil,23
Daise,Ila,5
Daise,Neysa,5
Padan,Jac,5
Natti,Haral,11
Natti,Jac,5
Natti,Jon,2
Natti,Neysa,6
Natti,Aram,9
Natti,Alanna,5
Haral,Get,5
Ihvon,Tomas,35
Ihvon,Alanna,34
Ihvon,Raen,24
Ihvon,Ila,4
Ihvon,Aram,4
Tomas,Alanna,7
Tomas,Wil,1
Tomas,Adine,3
Tomas,Elisa,3
Tomas,Luc,3
Tomas,Dannil,1
Tomas,Aram,5
Alanna,Jon,6
Alanna,Ila,6
Alanna,Aram,5
Raen,Ila,60
Raen,Moshea,10
Raen,Aram,17
Raen,Ban,2
Con,Joslyn,6
Jac,Flann,26
Jac,Elisa,9
Jac,Luc,4
Jac,Jon,7
Jac,Ban,6
Jac,Dannil,6
Flann,Laila,5
Flann,Dannil,6
Flann,Buel,5
Flann,Jaim,5
Flann,Dav,5
Laila,Natley,7
Wil,Luc,15
Wil,Ban,20
Wil,Kenley,4
Wil,Dannil,4
Wil,Milli,6
Luc,Kenley,8
Luc,Dav,1
Luc,Ban,6
Jon,Samel,12
Ban,Dannil,45
Ban,Aram,8
Dannil,Tell,6
Dannil,Leof,4
Dannil,Aram,18
Jaim,Kenley,6
Jaim,Dav,3
Shaiel,Janduin,12
Keille,Isendre,20
Keille,Adelin,3
Adelin,Bael,5
Aedomon,Buiryn,11
Egeanin,Selindrin,25
Egeanin,Leilwin,16
Egeanin,Bethamin,36
Egeanin,Surine,5
Egeanin,Rendra,51
Egeanin,Amathera,18
Egeanin,Bayle,6
Egeanin,Jaichim,3
Egeanin,Marillin,3
Selindrin,Jaichim,4
Dealda,Jaichim,6
Jaichim,Andric,7
Jaichim,Amathera,10
Andric,Amathera,28
Amathera,Tamrin,6
Amathera,Bayle,1
Amathera,Cerindra,12
Amathera,Rendra,1
Gyldin,Marillin,6
Eldrith,Marillin,6
Eldrith,Jeaine,1
Marillin,Asne,5
Jeaine,Asne,5
Bayle,Cerindra,6
Bayle,Rendra,8
Ailys,Birgitte,6
Birgitte,Gaidal,18
Colly,Jared,6
Jared,Ren,6
Ila,Aram,33
Ila,Davram,1
Aram,Neysa,5
Aram,Dav,6
Eran,Maedin,9
Cilia,Pel,6
Dav,Elam,14
Dav,Ewin,12
Ala,Damelle,6
Ala,Soferra,6
Leof,Milli,5
Danelle,Joline,6
Bael,Erim,17
Bael,Sevanna,14
Bael,Han,5
Erim,Han,11
Dhearic,Sevanna,4
Sevanna,Han,18
Berin,Athan,6
Athan,Kevrim,6
Kevrim,Tuck,6
