source,target,value
Lusara,Maighdin,11
Lusara,Doirmanes,5
Lusara,Alvon,5
Lusara,Theril,4
Aravine,Alvon,20
Aravine,Theril,2
Aravine,Maighdin,8
Maighdin,Dairaine,20
Maighdin,Doirmanes,4
Maighdin,Arrela,33
Maighdin,Lini,6
Maighdin,Lamgwin,10
Maighdin,Kinhuin,6
Maighdin,Aldin,17
Maighdin,Jhoradin,5
Bain,Dairaine,1
Alvon,Theril,33
Theril,Alainia,6
Jhoradin,Lacile,12
Jhoradin,Kinhuin,9
Jhoradin,Aldin,9
Lacile,Arrela,42
Arrela,Aldin,16
Latelle,Clarine,5
Latelle,Amathera,6
Latelle,Miyora,6
Latelle,Balat,6
Aludra,Juilin,14
Aludra,Akein,2
Aludra,Vanin,14
Aludra,Gorderan,1
Aludra,Selucia,4
Aludra,Leilwin,9
Aludra,Teslyn,5
Aludra,Macoll,1
Petra,Bollin,4
Petra,Joline,5
Petra,Edesina,4
Petra,Clarine,12
Petra,Chel,1
Clarine,Miyora,6
Clarine,Leilwin,4
Luca,Toke,4
Noal,Selucia,23
Noal,Jain,15
Noal,Juilin,11
Noal,Joline,15
Noal,Teslyn,5
Noal,Amathera,15
Noal,Nerim,5
Noal,Birgitte,10
Noal,Leilwin,4
Selucia,Gorderan,6
Selucia,Nalesean,3
Selucia,Pips,40
Selucia,Metwyn,13
Selucia,Joline,10
Selucia,Teslyn,18
Selucia,Edesina,5
Selucia,Juilin,8
Selucia,Setalle,11
Selucia,Miyora,1
Selucia,Jac,3
Selucia,Jera,15
Selucia,Ravashi,1
Selucia,Nerim,10
Selucia,Amathera,4
Selucia,Talmanes,24
Selucia,Daerid,1
Selucia,Reimon,6
Selucia,Vanin,5
Selucia,Matrim,7
Selucia,Mylen,5
Vanin,Harnan,17
Vanin,Joline,6
Vanin,Nerim,2
Vanin,Talmanes,41
Vanin,Pips,12
Vanin,Reimon,5
Vanin,Mandevwin,17
Vanin,Teslyn,15
Vanin,Juilin,2
Vanin,Hartha,3
Harnan,Gorderan,1
Harnan,Nerim,6
Harnan,Thom,4
Harnan,Pips,3
Harnan,Amathera,4
Juilin,Amathera,69
Juilin,Pips,6
Juilin,Leilwin,28
Bethamin,Edesina,42
Bethamin,Joline,86
Bethamin,Teslyn,22
Bethamin,Setalle,5
Bethamin,Carlomin,4
Bethamin,Leilwin,5
Bollin,Murel,3
Teslyn,Edesina,108
Teslyn,Joline,119
Teslyn,Leilwin,2
Teslyn,Blaeric,4
Teslyn,Talmanes,4
Teslyn,Mandevwin,7
Teslyn,Sheraine,4
Teslyn,Melitene,5
Edesina,Joline,122
Edesina,Cadsuane,6
Edesina,Vandene,3
Edesina,Mylen,4
Edesina,Sheraine,6
Joline,Fen,6
Joline,Pips,11
Joline,Metwyn,5
Joline,Vandene,5
Joline,Blaeric,5
Joline,Setalle,4
Joline,Nerim,5
Joline,Mylen,5
Joline,Sheraine,4
Joline,Melitene,11
Joline,Hartha,5
Cadsuane,Loial,17
Cadsuane,Verin,36
Cadsuane,Johanin,1
Cadsuane,Harilin,2
Cadsuane,Min,32
Cadsuane,Alivia,55
Cadsuane,Ethin,1
Cadsuane,Soong,4
Cadsuane,Covril,4
Cadsuane,Tomas,4
Cadsuane,Haman,2
Cadsuane,Elza,3
Cadsuane,Lan,4
Cadsuane,Algarin,7
Cadsuane,Astoril,1
Cadsuane,Darlin,5
Cadsuane,Caraline,8
Cadsuane,Weiramon,13
Cadsuane,Bera,7
Cadsuane,Tedosian,3
Cadsuane,Alanna,5
Cadsuane,Harine,9
Cadsuane,Shalon,11
Cadsuane,Amel,4
Cadsuane,Zaida,5
Cadsuane,Jahar,2
Cadsuane,Eben,2
Cadsuane,Nacelle,1
Cadsuane,Falendre,5
Chel,Pips,9
Chel,Talmanes,1
Pips,Akein,12
Pips,Talmanes,6
Pips,Mandevwin,5
Gorderan,Talmanes,3
Loial,Ethin,10
Loial,Erith,10
Loial,Covril,9
Loial,Haman,31
Loial,Halan,12
Loial,Davram,2
Leilwin,Amathera,5
Leilwin,Talmanes,3
Nalesean,Talmanes,6
Talmanes,Nerim,11
Talmanes,Lopin,6
Talmanes,Reimon,14
Talmanes,Roedran,4
Talmanes,Mandevwin,5
Talmanes,Thom,6
Talmanes,Hartha,3
Nerim,Lopin,6
Vandene,Jaem,20
Vandene,Zarya,11
Vandene,Reanne,18
Vandene,Reene,6
Vandene,Ned,6
Vandene,Aviendha,5
Vandene,Kirstian,6
Vandene,Sephanie,6
Vandene,Mirane,6
Vandene,Merilille,8
Vandene,Sareitha,36
Vandene,Careane,66
Vandene,Birgitte,15
Vandene,Chesmal,11
Mylen,Hartha,4
Mylen,Melitene,11
Mylen,Ajimbura,5
Thom,Agelmar,6
Thom,Furyk,10
Lan,Tomas,2
Lan,Arel,6
Lan,Donalo,6
Lan,Aisling,6
Lan,Algarin,1
Lan,Mandarb,15
Birgitte,Aviendha,36
Birgitte,Reanne,21
Birgitte,Kin,16
Birgitte,Merilille,5
Birgitte,Zaida,14
Birgitte,Chanelle,50
Birgitte,Devore,1
Birgitte,Sephanie,6
Birgitte,Arymilla,6
Birgitte,Reene,8
Birgitte,Deni,22
Birgitte,Naris,5
Birgitte,Elenia,5
Birgitte,Dyelin,70
Birgitte,Aubrem,6
Birgitte,Pelivar,5
Birgitte,Ellorien,3
Birgitte,Amaresu,6
Birgitte,Sareitha,10
Birgitte,Marillin,5
Birgitte,Gaidal,6
Birgitte,Ned,6
Birgitte,Careane,1
Birgitte,Cieryl,5
Birgitte,Venr,5
Birgitte,Mistress,5
Birgitte,Charlz,3
Birgitte,Keraille,4
Birgitte,Branlet,4
Birgitte,Brannin,2
Birgitte,Chesmal,4
Birgitte,Temaile,1
Birgitte,Luan,14
Birgitte,Conail,4
Birgitte,Karind,6
Birgitte,Furyk,3
Birgitte,Danine,4
Birgitte,Melfane,19
Birgitte,Julanya,4
Jac,Len,6
Mistress,Dyelin,3
Camrin,Vane,4
Camrin,Kostelle,24
Aurana,Ravashi,8
Elyas,Teryl,4
Elyas,Selande,5
Carlon,Stayer,12
Camaille,Barmanes,6
Fireheart,Caseille,6
Caseille,Kumiko,4
Caseille,Lini,3
Aviendha,Reanne,8
Aviendha,Chanelle,10
Aviendha,Reene,6
Aviendha,Naris,8
Aviendha,Sephanie,82
Aviendha,Kin,3
Aviendha,Dorindha,29
Aviendha,Catalyn,10
Aviendha,Dyelin,5
Aviendha,Yurith,8
Aviendha,Alivia,5
Aviendha,Min,6
Aviendha,Alanna,5
Kin,Lini,1
Kin,Alise,17
Kin,Marille,5
Kin,Kara,2
Kin,Reanne,20
Kin,Jillari,4
Kin,Kirstian,9
Kin,Min,4
Kin,Sareitha,4
Kin,Chanelle,5
Kin,Arlene,1
Kin,Melfane,2
Lini,Kara,3
Lini,Breane,20
Lini,Basel,5
Lini,Lamgwin,14
Alise,Careane,3
Alise,Reanne,5
Alise,Sumeko,3
Charlz,Chesmal,3
Charlz,Naean,6
Reanne,Kara,8
Reanne,Jillari,12
Reanne,Marli,12
Reanne,Kirstian,21
Reanne,Zarya,5
Reanne,Reene,6
Reanne,Mirane,6
Reanne,Chanelle,6
Reanne,Sumeko,9
Kara,Lemore,16
Kara,Jillari,16
Jillari,Marille,5
Jillari,Lemore,5
Kirstian,Zarya,57
Kirstian,Jaem,4
Jaem,Devore,4
Jaem,Tavan,5
Jaem,Ned,4
Jaem,Melfane,3
Reene,Merilille,1
Reene,Dyelin,11
Reene,Chanelle,6
Reene,Min,3
Reene,Sareitha,2
Reene,Jon,5
Reene,Naean,5
Reene,Naris,6
Reene,Aubrem,1
Reene,Catalyn,8
Reene,Luan,1
Careane,Sareitha,77
Careane,Deni,3
Careane,Arymilla,6
Careane,Marillin,21
Careane,Tavan,4
Careane,Venr,6
Sareitha,Merilille,13
Sareitha,Doilin,3
Sareitha,Ned,11
Sareitha,Arymilla,5
Sareitha,Marillin,5
Sareitha,Eldrith,3
Sareitha,Chesmal,5
Merilille,Talaan,28
Merilille,Chanelle,10
Dyelin,Deni,5
Dyelin,Pelivar,7
Dyelin,Catalyn,35
Dyelin,Sergase,6
Dyelin,Conail,6
Dyelin,Branlet,4
Dyelin,Luan,27
Dyelin,Ellorien,19
Dyelin,Chanelle,6
Dyelin,Perival,8
Dyelin,Jarid,1
Dyelin,Danine,11
Dyelin,Hafeen,5
Dyelin,Sylvase,14
Dyelin,Arathelle,9
Chanelle,Renaile,32
Chanelle,Talaan,9
Chanelle,Rainyn,5
Chanelle,Kurin,5
Chanelle,Senine,4
Chanelle,Zaida,19
Renaile,Nesta,12
Renaile,Talaan,4
Renaile,Rainyn,6
Talaan,Caire,12
Zaida,Harine,73
Zaida,Mareil,13
Zaida,Shielyn,11
Zaida,Amylia,48
Zaida,Turane,29
Zaida,Amel,6
Sephanie,Naris,6
Sephanie,Essande,6
Sephanie,Naean,3
Naris,Essande,5
Naris,Dorindha,4
Min,Andhilin,4
Min,Alivia,20
Min,Algarin,6
Min,Alanna,4
Min,Caraline,5
Min,Darlin,2
Min,Harine,3
Min,Mareil,10
Dorindha,Bael,15
Dorindha,Ispan,5
Melaine,Monaelle,6
Melfane,Sumeko,4
Melfane,Luan,5
Deni,Sumeko,5
Evard,Aldred,10
Evard,Hafeen,5
Aldred,Hafeen,5
Aldred,Rhys,6
Arymilla,Aubrem,5
Arymilla,Naean,9
Arymilla,Catalyn,4
Arymilla,Elenia,4
Jon,Oren,6
Jon,Kev,6
Naean,Elenia,42
Naean,Luan,7
Naean,Jarid,6
Naean,Karind,6
Naean,Lir,5
Kelwin,Sergase,6
Kelwin,Barel,6
Kelwin,Brannin,6
Kelwin,Laerid,6
Barel,Anthelle,6
Barel,Laerid,6
Anthelle,Arilinde,2
Arilinde,Laerid,8
Brannin,Perival,5
Elenia,Pelivar,6
Elenia,Nasin,16
Elenia,Lir,2
Elenia,Luan,6
Elenia,Jarid,10
Luan,Ellorien,20
Luan,Conail,2
Luan,Perival,4
Luan,Abelle,17
Luan,Catalyn,4
Luan,Nasin,10
Luan,Jarid,6
Luan,Arathelle,17
Luan,Mist,3
Luan,Rising,3
Luan,Danine,5
Luan,Ajimbura,3
Ellorien,Arathelle,12
Ellorien,Keraille,5
Ellorien,Lir,4
Ellorien,Catalyn,10
Ellorien,Aemlyn,5
Ellorien,Abelle,14
Ellorien,Perival,5
Ellorien,Jarid,6
Arathelle,Pelivar,17
Arathelle,Nasin,1
Arathelle,Aemlyn,6
Arathelle,Hanselle,6
Arathelle,Abelle,6
Arathelle,Lir,2
Pelivar,Aemlyn,5
Catalyn,Branlet,20
Catalyn,Perival,3
Catalyn,Conail,11
Catalyn,Karind,6
Conail,Nasin,1
Conail,Sylvase,6
Conail,Lir,6
Perival,Branlet,36
Perival,Lir,5
Keraille,Julanya,27
Arlene,Lir,4
Arlene,Jakob,4
Nasin,Karind,5
Nasin,Sylvase,4
Nasin,Lir,9
Lir,Karind,34
Lir,Sylvase,5
Lir,Hanselle,5
Karind,Sylvase,6
Jarid,Sumeko,6
Algarin,Arel,5
Algarin,Alivia,6
Alivia,Harilin,6
Alivia,Enaila,8
Alivia,Verin,4
Alivia,Darlin,5
Alivia,Caraline,5
Alivia,Estanda,2
Alivia,Nandera,8
Sendara,Andhilin,6
Verin,Tomas,6
Verin,Darlin,3
Harilin,Enaila,30
Alsalam,Dobraine,5
Covril,Ella,12
Ella,Soong,12
Gabrelle,Aisling,4
Davram,Elza,5
Donalo,Aisling,5
Jeorg,Pavil,6
Jeorg,Managan,3
Managan,Gorenellin,14
Alanna,Darlin,15
Alanna,Weiramon,6
Alanna,Anaiyella,1
Darlin,Caraline,30
Darlin,Weiramon,20
Darlin,Estanda,18
Darlin,Bera,9
Darlin,Merana,5
Darlin,Rafela,5
Darlin,Anaiyella,3
Caraline,Estanda,3
Caraline,Weiramon,4
Weiramon,Anaiyella,24
Estanda,Doni,1
Estanda,Hearne,6
Estanda,Tedosian,4
Estanda,Bera,2
Doni,Com,6
Sunamon,Tolmeran,6
Tedosian,Simaan,12
Simaan,Hearne,6
Merana,Rafela,6
Harine,Jadein,17
Harine,Shalon,29
Harine,Turane,5
Harine,Lacine,6
Harine,Pelanna,30
Harine,Caire,6
Harine,Mareil,26
Harine,Shielyn,5
Harine,Amylia,12
Harine,Niolle,5
Harine,Cemeille,2
Jadein,Shalon,3
Shalon,Mareil,5
Shalon,Pelanna,4
Turane,Lincora,2
Turane,Amylia,20
Lincora,Wallein,6
Wallein,Niolle,5
Niolle,Lacine,11
Lacine,Pelanna,6
Pelanna,Caire,19
Pelanna,Mareil,5
Pelanna,Cemeille,2
Caire,Tebreille,11
Mareil,Tebreille,11
Shielyn,Amylia,6
Amylia,Cemeille,6
Salita,Bodewhin,10
Salita,Aelmara,4
Salita,Moria,3
Bodewhin,Sharina,3
Sharina,Tiana,41
Janya,Merise,2
Janya,Jahar,3
Aledrin,Samalin,5
Aledrin,Eben,4
Aledrin,Jahar,4
Merise,Nacelle,5
Jahar,Nacelle,11
Jahar,Escaralde,6
Eben,Daigian,10
Eben,Escaralde,4
Beldeine,Daigian,12
Beldeine,Kurin,4
Bennae,Shein,8
Marah,Namene,10
Asseil,Mair,6
Nagora,Miyasi,14
Daerid,Reimon,9
Carlomin,Reimon,30
Roedran,Madoc,1
Sulin,Janina,12
Furen,Teryl,27
Teryl,Rovair,3
Breane,Lamgwin,22
Adrielle,Kurin,6
Kurin,Rysael,6
Jenare,Kajima,6
Aghan,Hamad,11
Hamad,Matoun,4
Mandevwin,Londraed,10
Mandevwin,Connl,5
Mandevwin,Madwin,4
Mandevwin,Macoll,3
Madwin,Dongal,6
Alainia,Dormin,6
Dormin,Corvila,6
Haviar,Nerion,18
Nerion,Carelle,4
Elienda,Briain,6
Briain,Aviellin,3
Aviellin,Edarra,4
Edarra,Janina,6
Carelle,Nevarin,6
Tam,Hu,5
Bertain,Gerard,6
Hu,Tad,6
Tad,Bar,6
Bar,Thad,6
Thad,Oren,5
Sumeko,Mist,6
Falion,Marillin,18
Falion,Temaile,6
Marillin,Temaile,8
Marillin,Chesmal,5
Tavan,Cieryl,12
Cieryl,Venr,25
Asne,Temaile,6
Temaile,Chesmal,5
Chesmal,Eldrith,6
Arrow,Hadora,5
Arrow,Sanetre,4
Hadora,Sanetre,3
Rysael,Senine,5
Furyk,Ajimbura,2
Ajimbura,Mantual,1
Ajimbura,Melitene,5
Hartha,Chisen,3
Hartha,Matrim,5
Melitene,Kalia,2
Yamada,Efraim,10
Yamada,Zaired,5
