source,target,value
Luan,Jurad,12
Luan,Julanya,1
Luan,Abelle,12
Luan,Pelivar,6
Naris,Sephanie,47
Naris,Zaida,5
Sephanie,Zaida,9
Zaida,Chanelle,39
Zaida,Nesta,8
Zaida,Shielyn,4
Zaida,Talaan,5
Zaida,Reene,5
Chanelle,Shielyn,18
Catalyn,Perival,9
Catalyn,Branlet,12
Catalyn,Willin,4
Catalyn,Gareth,5
Catalyn,Conail,6
Perival,Conail,5
Perival,Mayv,1
Perival,Willin,11
Perival,Branlet,16
Gareth,Jimar,4
Gareth,Daishar,11
Gareth,Delana,8
Gareth,Carlinya,5
Gareth,Beonin,5
Gareth,Agelmar,6
Gareth,Lelaine,5
Gareth,Bela,1
Halwin,Reene,8
Reene,Jon,3
Reene,Abelle,4
Arrow,Millis,11
Sabeine,Julanya,6
Abelle,Ellorien,9
Abelle,Arathelle,6
Abelle,Pelivar,5
Ellorien,Karind,4
Aemlyn,Arathelle,6
Tzigan,Monaelle,9
Janny,Lir,3
Janny,Dawn,12
Janny,Jarid,6
Lir,Sylvase,5
Falion,Murellin,5
Marillin,Murellin,9
Murellin,Moridin,5
Daishar,Sheriam,5
Daishar,Romanda,5
Daishar,Letice,5
Daishar,Beonin,4
Daishar,Bela,11
Sheriam,Nisao,5
Sheriam,Delana,36
Sheriam,Carlinya,10
Sheriam,Saroiya,4
Sheriam,Beonin,14
Sheriam,Myrelle,6
Sheriam,Anaiya,19
Sheriam,Leane,10
Sheriam,Morvrin,9
Sheriam,Akarrin,10
Sheriam,Salita,5
Sheriam,Aledrin,6
Sheriam,Faiselle,2
Sheriam,Romanda,4
Sheriam,Moria,4
Sheriam,Takima,5
Sheriam,Theodrin,5
Sheriam,Nicola,6
Sheriam,Tiana,8
Sheriam,Larine,6
Nisao,Magla,6
Nisao,Romanda,4
Nisao,Myrelle,18
Nisao,Morvrin,5
Nisao,Beonin,3
Nisao,Carlinya,10
Nisao,Shemari,3
Nisao,Areina,4
Nisao,Takima,11
Nisao,Moria,2
Nisao,Faiselle,5
Nisao,Chesa,9
Nisao,Delana,5
Nisao,Anaiya,20
Nisao,Setagana,11
Nisao,Sarin,6
Nisao,Kairen,25
Nisao,Emara,9
Morvrin,Sarin,5
Morvrin,Anaiya,28
Morvrin,Delana,16
Morvrin,Beonin,12
Morvrin,Carlinya,10
Morvrin,Escaralde,6
Morvrin,Myrelle,11
Morvrin,Akarrin,6
Morvrin,Faiselle,5
Morvrin,Takima,6
Morvrin,Maigan,9
Sarin,Myrelle,5
Myrelle,Anaiya,23
Myrelle,Faiselle,6
Myrelle,Delana,6
Myrelle,Areina,6
Myrelle,Moria,6
Myrelle,Magla,6
Myrelle,Maigan,70
Myrelle,Romanda,10
Myrelle,Llyw,11
Myrelle,Lelaine,6
Myrelle,Lan,6
Anaiya,Setagana,23
Anaiya,Delana,5
Anaiya,Beonin,8
Anaiya,Carlinya,10
Anaiya,Akarrin,15
Anaiya,Moria,8
Anaiya,Berana,4
Anaiya,Tiana,4
Anaiya,Kairen,6
Setagana,Tervail,6
Tervail,Beonin,6
Beonin,Carlinya,5
Beonin,Delana,5
Beonin,Escaralde,6
Beonin,Varilin,12
Delana,Varilin,14
Delana,Magla,2
Delana,Romanda,4
Delana,Aledrin,4
Delana,Moria,4
Delana,Takima,5
Varilin,Takima,20
Varilin,Romanda,9
Varilin,Aledrin,4
Varilin,Kwamesa,28
Varilin,Moria,6
Varilin,Magla,17
Varilin,Faiselle,22
Varilin,Saroiya,6
Takima,Magla,16
Takima,Faiselle,25
Takima,Escaralde,18
Takima,Berana,5
Takima,Saroiya,12
Takima,Janya,6
Takima,Romanda,5
Magla,Faiselle,24
Magla,Romanda,29
Magla,Kwamesa,4
Magla,Moria,12
Magla,Saroiya,6
Faiselle,Saroiya,11
Faiselle,Lelaine,6
Faiselle,Moria,5
Faiselle,Romanda,16
Saroiya,Aledrin,6
Saroiya,Berana,6
Romanda,Lelaine,82
Romanda,Salita,16
Romanda,Moria,25
Romanda,Kwamesa,16
Romanda,Samalin,1
Romanda,Berana,10
Romanda,Malind,2
Romanda,Akarrin,11
Romanda,Emara,6
Romanda,Theodrin,39
Romanda,Deane,5
Romanda,Maigan,12
Romanda,Kairen,8
Lelaine,Akarrin,5
Lelaine,Janya,16
Lelaine,Kairen,6
Lelaine,Salita,6
Lelaine,Moria,18
Lelaine,Lyrelle,3
Lelaine,Emara,6
Lelaine,Theodrin,2
Lelaine,Maigan,11
Lelaine,Llyw,3
Akarrin,Escaralde,6
Akarrin,Moria,22
Akarrin,Therva,4
Akarrin,Shana,4
Akarrin,Malind,10
Akarrin,Kwamesa,6
Akarrin,Aledrin,9
Akarrin,Nisain,6
Shemari,Phaedrine,6
Leane,Letice,1
Leane,Kairen,3
Letice,Tiana,2
Tiana,Sharina,51
Tiana,Kairen,10
Tiana,Salita,15
Tiana,Janya,13
Tiana,Areina,6
Tiana,Nicola,30
Tiana,Althyn,3
Tiana,Chesa,6
Sharina,Kairen,5
Sharina,Nicola,20
Sharina,Janya,5
Kairen,Ashmanaille,41
Kairen,Janya,8
Kairen,Salita,6
Kairen,Llyw,5
Ashmanaille,Janya,11
Janya,Salita,6
Janya,Nicola,18
Janya,Samalin,3
Salita,Samalin,6
Salita,Malind,6
Salita,Berana,6
Nicola,Areina,38
Nicola,Larine,23
Moria,Escaralde,5
Moria,Therva,3
Moria,Malind,23
Moria,Aledrin,10
Darlin,Astoril,11
Darlin,Harine,3
Darlin,Simaan,5
Darlin,Estanda,5
Chesa,Aledrin,6
Escaralde,Berana,13
Escaralde,Malind,6
Escaralde,Kwamesa,6
Therva,Shana,3
Kwamesa,Berana,6
Kwamesa,Samalin,5
Kwamesa,Aledrin,12
Berana,Aledrin,12
Berana,Samalin,6
Malind,Nisain,5
Malind,Samalin,6
Mesaana,Zemaille,10
Zemaille,Nyein,4
Algarin,Elza,5
Algarin,Alivia,5
Algarin,Corele,5
Algarin,Emarin,11
Hearne,Simaan,6
Beldeine,Daigian,4
Beldeine,Alivia,1
Daigian,Tomas,5
Daigian,Corele,9
Lan,Nethan,11
Nethan,Bassane,6
Alivia,Elza,38
Elza,Sarene,8
Elza,Fearil,11
Agelmar,Pedron,5
Sarene,Erian,13
Sarene,Rashan,5
Erian,Rashan,6
Fearil,Fera,5
Stayer,Tod,6
Tod,Flann,16
Chel,Gorderan,4
Gorderan,Fergin,12
Theodrin,Emara,17
Theodrin,Faolain,18
Theodrin,Maigan,1
Edarna,Shein,4
Maigan,Ragan,4
Maigan,Llyw,5
